data.results.uri	data.results.label	data.results.type.uri	data.results.type.label
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1002	Evaluate and order supplies, facilities, and materials required to meet present and future needs of the expanded dispatch organization.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-917	Ensure contracted resources have been ordered through the appropriate process and inspected prior to being used and released using the Vehicle/Heavy Equipment Inspection Checklist (OF-296) or other applicable document.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-280	Report any changes in fire behavior or hazardous conditions to supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1090	Identify, analyze, and use relevant situational information to make better informed decisions and take appropriate actions.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-458	Support and advise AAs as needed.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1268	Review agency wildland fire procedures, policies, and regulations related to position.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-205	Ensure personnel know radio operating procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-752	Assist with the communications portion of the Incident-within-Incident (IWI) plan.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1015	Follow local dispatch standard operating procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-293	Ensure the review of cost share agreement(s), including associated exhibits and related operating plans for direction.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-765	Order AM air-to-air and FM air-to-ground frequencies following proper procedures.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1028	Reassign or demobilize expanded dispatch personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-512	Calculate amount and type of resources required and ensure adequate staffing is in place to support anticipated activity.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1322	Support chainsaw operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-778	Brief the Finance/Administration Section Chief on current problems and recommendations, outstanding issues, and any follow-up actions.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-525	Ensure aviation expectations are communicated to other functional areas during meetings and briefings.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1335	Ensure that instructions are clear and understood.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1170	Apply Lookouts, Communications, Escape Routes, and Safety Zones (LCES) to all saw operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-538	Apply risk management practices to all aviation operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1348	When using aerial ignition, refer to and review the NWCG Standards for Aerial Ignition, PMS 501, for established communication protocols with assigned pilots and operators.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-832	Monitor performance of incident support organization and dispatch/coordination systems.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-373	Review emergency response plans.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1183	Trees with more than 5’ of side or back lean.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-845	Coordinate with Finance/Administration Section Chief and other functional areas to obtain resources.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1108	Incident Time Report, OF-288	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1402	Adhere to all established safety procedures for chain saw operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-386	Coordinate aviation activities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-133	Exchange critical safetly information.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-680	Notify appropriate contacts.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-858	Obtain briefing, objectives, and intent from the incident supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-605	Ensure that all personnel have been trained in their positions and in specific operations that are conducted at the airtanker base including procedures such as hot loading, single engine airtanker operations, simultaneous fueling and loading, etc.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-399	Use local and national dispatch protocol to process off-unit requests.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-693	Develop and implement accountability, safety, and security measures for personnel and resources	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-440	Establish processes and chain of command for collecting, producing, and distributing information.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1250	Shutdown felling operations within 2-1/2 tree lengths of utility lines unless utility companies have certified that lines are de-energized.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-618	Coordinate all tactical aircraft missions with local dispatch, GACC, aerial supervision, and/or the ASGS. Obtains daily or more frequent briefings from one or all of these positions regarding mission priorities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-912	Consider potential for smoke impacts to roads, communities, and incident facilities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-159	Obtain briefing, objectives, and intent from incident supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-453	Emphasize and monitor teamwork.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1263	"Ensure equipment readiness:
Ensure felling saw, tool, and supplies are inspected using appropriate documentation priot to being used and released.  Notify supervisor of any contractual issues.
Ensure compliance with contract and agreement specifications, as well as any agency-specific requirements."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-200	Provide resource cost information to the Incident Management Team (IMT) that can be utilized to manage resources, implement cost management measures, and develop costs for strategic alternatives.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1010	Schedule appropriate closeout and/or transition meeting(s) with IMT, other incident support organizations, and/or agency management.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-925	Ensure contracted resources have been ordered through the appropriate process and inspected prior to being used and released using the Vehicle/Heavy Equipment Inspection Checklist (OF-296) or other applicable document.  Manage contract resources according to contract requirements and agency guidelines. Notify supervisor of any contractual issues.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-466	Set priorities for the use of critical resources among multiple IMTs or allocate/reallocate resources during a single large-scale incident.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1276	Provide completed observation logs or forms for weather, fire behavior, fuel conditions, and fire effects as assigned. Summarize observations as requested by supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-213	Advise management, identify alternatives, and make recommendations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-760	Contact appropriate communications coordinator (NIFC Communications Duty Officer [CDO] or equivalent).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1023	Coordinate with IMTs and other support organizations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
